Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,41,12,P:System.Windows.UIElement.CommandBindings,,,,,CommandBindings.Add(new CommandBinding(ApplicationCommands.New));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,41,12,M:System.Windows.Input.CommandBindingCollection.Add(System.Windows.Input.CommandBinding),,,,,CommandBindings.Add(new CommandBinding(ApplicationCommands.New));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,39,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = _viewModel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,P:System.Windows.Shell.WindowChrome.CaptionHeight,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,T:System.Windows.Thickness,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,"M:System.Windows.Thickness.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,T:System.Windows.Thickness,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,P:System.Windows.Shell.WindowChrome.ResizeBorderThickness,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,T:System.Windows.Shell.WindowChrome,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,M:System.Windows.Shell.WindowChrome.#ctor,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,T:System.Windows.Shell.WindowChrome,,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,32,12,"M:System.Windows.Shell.WindowChrome.SetWindowChrome(System.Windows.Window,System.Windows.Shell.WindowChrome)",,,,,"WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,30,12,T:System.Windows.Controls.DockPanel,,,,,"_mainPages = new List<DockPanel> { QuickRace, Settings };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,30,12,T:System.Windows.Controls.DockPanel,,,,,"_mainPages = new List<DockPanel> { QuickRace, Settings };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,26,8,M:System.Windows.Window.#ctor,,,,,"public MainForm()          {              InitializeComponent();                _mainPages = new List<DockPanel> { QuickRace, Settings };                WindowChrome.SetWindowChrome(this, new WindowChrome()              {                  ResizeBorderThickness = new Thickness(0, 0, 5, 5),                  CaptionHeight = 0              });                _viewModel = LoadMainWindowViewModel();              DataContext = _viewModel;                CommandBindings.Add(new CommandBinding(ApplicationCommands.New));          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\obj\Debug\net6.0-windows\Views\MainForm.g.i.cs,45,81,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\Views\MainForm.xaml.cs,18,36,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\obj\Debug\net6.0-windows\App.g.i.cs,78,12,M:System.Windows.Application.Run,,,,,app.Run();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\obj\Debug\net6.0-windows\App.g.i.cs,63,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\obj\Debug\net6.0-windows\App.g.i.cs,63,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\obj\Debug\net6.0-windows\App.g.i.cs,56,12,P:System.Windows.Application.StartupUri,,,,,"this.StartupUri = new System.Uri(""Views/MainForm.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,44,8,T:System.Windows.Threading.DispatcherUnhandledExceptionEventArgs,,,,," void App_DispatcherUnhandledException(object sender,              System.Windows.Threading.DispatcherUnhandledExceptionEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,48,12,P:System.Windows.Threading.DispatcherUnhandledExceptionEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,37,8,T:System.Windows.SessionEndingCancelEventArgs,,,,,protected override void OnSessionEnding(SessionEndingCancelEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,39,12,M:System.Windows.Application.OnSessionEnding(System.Windows.SessionEndingCancelEventArgs),,,,,base.OnSessionEnding(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,32,8,T:System.Windows.ExitEventArgs,,,,,private void OnExit(ExitEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,34,12,M:System.Windows.Application.OnExit(System.Windows.ExitEventArgs),,,,,base.OnExit(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,27,12,M:System.Windows.Application.OnDeactivated(System.EventArgs),,,,,base.OnDeactivated(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,22,12,M:System.Windows.Application.OnActivated(System.EventArgs),,,,,base.OnActivated(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,11,8,T:System.Windows.StartupEventArgs,,,,,protected override void OnStartup(StartupEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,16,12,T:System.Windows.Threading.DispatcherUnhandledExceptionEventHandler,,,,,this.DispatcherUnhandledException +=                  new DispatcherUnhandledExceptionEventHandler(App_DispatcherUnhandledException);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,16,12,T:System.Windows.Threading.DispatcherUnhandledExceptionEventHandler,,,,,this.DispatcherUnhandledException +=                  new DispatcherUnhandledExceptionEventHandler(App_DispatcherUnhandledException);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,16,12,E:System.Windows.Application.DispatcherUnhandledException,,,,,this.DispatcherUnhandledException +=                  new DispatcherUnhandledExceptionEventHandler(App_DispatcherUnhandledException);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,13,12,M:System.Windows.Application.OnStartup(System.Windows.StartupEventArgs),,,,,base.OnStartup(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,9,31,M:System.Windows.Application.#ctor,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TrackGenius\TrackGenius.UI.csproj,File,TrackGenius\App.xaml.cs,9,31,T:System.Windows.Application,,,,,Application
